,G,3PAr,FTr,TOV_pct_,OWS,DBPM,OWS_p_48,DWS_p_48,Year_3PAr,Reb_p_Vers,Defense,Val_p_Shot,_pct_Min,RAW_Contrib,Tm_Sum,Reb_p_Vers_1,Defense_1,MPG,Tm_Sum_1,Tm_Adj_1,Tm_DRtg,OStdErr,Dcontrib_1,Production,ProddashGm,True_Salary,Adjusted_Production,Yrs_Experience,Playoffs
8360,48,0.111,0.185,15.9,1.0,-1.3,0.044000000000000004,0.026000000000000002,0.168,0.84,-0.92,0.1,0.45,-1.43,-2.54,-0.2,0.0,-0.3,0.0,0.8,-1.5,1.6,-0.6,500000.0,500000.0,1600000.0,700000.0,8.0,1
8361,50,0.113,0.344,13.6,0.7,0.0,0.031,0.057,0.168,-0.99,-0.28,-0.14,0.44,-1.27,0.07,0.0,0.1,-0.3,0.5,0.4,4.1,1.6,-0.1,2200000.0,2200000.0,2900000.0,2000000.0,2.0,1
8362,47,0.355,0.239,10.4,0.7,0.3,0.031,0.067,0.168,-2.13,-0.88,-0.06,0.44,-0.81,-2.91,-0.9,0.0,-0.3,-0.2,-0.3,4.7,1.6,0.1,4000000.0,4200000.0,3700000.0,3900000.0,13.0,1
8363,50,0.32799999999999996,0.111,11.2,1.0,-1.1,0.045,0.032,0.168,-2.32,-1.23,0.09,0.44,-0.61,-1.75,-1.3,-0.2,-0.4,-0.5,-0.3,0.3,1.6,-0.5,2300000.0,2300000.0,1700000.0,1900000.0,8.0,0
8364,47,0.025,0.38799999999999996,12.8,0.9,0.2,0.040999999999999995,0.064,0.168,-0.82,-0.19,-0.12,0.44,-0.46,-3.4,0.7,0.0,-0.3,0.7,-1.3,1.7,1.6,0.0,2700000.0,2800000.0,1900000.0,2200000.0,0.0,0
8365,50,0.617,0.075,7.8,1.7,0.3,0.077,0.054000000000000006,0.168,-1.93,-0.24,0.13,0.44,0.47,1.68,-1.0,0.0,-0.4,1.9,0.4,1.6,1.6,0.2,8500000.0,8500000.0,7400000.0,10900000.0,8.0,1
8366,49,0.0,0.221,10.3,1.5,1.5,0.068,0.063,0.168,-2.74,0.43,-0.08,0.44,0.26,3.78,-0.5,-0.2,-0.3,4.4,-1.2,1.2,1.6,0.7,4500000.0,4600000.0,3100000.0,4100000.0,2.0,1
8367,50,0.177,0.21899999999999997,17.7,0.5,-1.2,0.024,0.028999999999999998,0.168,-0.37,0.58,0.09,0.44,-0.78,4.22,-0.4,0.3,-0.4,2.4,-0.3,-2.2,1.6,-0.6,-1000000.0,-1000000.0,800000.0,200000.0,1.0,0
8368,48,0.415,0.308,13.8,2.1,0.8,0.096,0.073,0.168,-0.36,0.29,0.18,0.43,0.65,1.29,-0.3,0.0,-0.3,1.5,0.0,4.8,1.6,0.3,10100000.0,10400000.0,10100000.0,15100000.0,6.0,1
8369,49,0.193,0.272,15.4,1.5,-1.3,0.069,0.027999999999999997,0.168,0.8,-0.24,0.19,0.43,-1.03,-6.2,0.0,0.2,-0.4,0.9,1.6,-3.0,1.6,-0.6,4700000.0,4800000.0,4100000.0,4800000.0,3.0,1
8370,49,0.0,0.542,15.7,2.3,0.4,0.106,0.078,0.168,-1.58,-0.64,-0.01,0.43,-0.44,0.34,-0.3,-0.1,-0.4,1.6,0.4,2.8,1.6,0.2,5500000.0,5600000.0,5100000.0,6100000.0,6.0,1
8371,50,0.159,0.255,23.8,0.2,-1.2,0.01,0.051,0.168,1.88,-1.1,0.29,0.43,-1.91,0.07,0.1,0.0,-0.4,0.5,0.4,4.1,1.6,-0.6,-900000.0,-900000.0,1300000.0,-100000.0,4.0,1
8372,50,0.0,0.556,16.7,1.4,1.6,0.065,0.075,0.168,-3.01,1.3,-0.18,0.43,-0.1,-2.54,-0.1,-0.3,-0.4,0.0,0.8,-1.5,1.6,0.8,6100000.0,6100000.0,4300000.0,6400000.0,5.0,1
8373,48,0.47700000000000004,0.198,11.6,1.0,-1.1,0.048,0.033,0.168,-1.1,-0.44,0.02,0.42,-0.3,0.32,-0.4,0.1,-0.4,2.3,-0.6,-0.7,1.6,-0.5,2800000.0,2900000.0,2000000.0,2400000.0,0.0,1
8374,30,0.009000000000000001,0.39,15.3,0.9,2.2,0.042,0.06,0.168,-1.08,0.63,-0.19,0.42,0.74,0.94,0.6,-0.4,0.3,2.0,-0.9,-1.3,1.6,1.0,6100000.0,9500000.0,7400000.0,8000000.0,8.0,0
8375,50,0.002,0.26899999999999996,10.9,1.1,0.7,0.052000000000000005,0.07,0.168,0.75,0.35,-0.06,0.42,0.13,-3.4,0.7,0.3,-0.4,0.7,-1.3,1.7,1.6,0.3,5200000.0,5200000.0,2700000.0,4700000.0,16.0,0
8376,34,0.067,0.28300000000000003,15.0,1.8,-2.1,0.087,0.028999999999999998,0.168,2.24,-0.97,0.33,0.42,-0.25,1.07,0.4,0.0,0.1,1.5,-0.6,-0.8,1.6,-0.9,2200000.0,2800000.0,3200000.0,2200000.0,7.0,0
8377,46,0.5489999999999999,0.271,12.4,1.1,-2.8,0.051,0.023,0.168,-2.18,-1.17,0.12,0.41,-0.8,0.32,-1.1,-0.1,-0.3,2.3,-0.6,-0.7,1.6,-1.3,500000.0,500000.0,1200000.0,700000.0,10.0,1
8378,50,0.5429999999999999,0.111,11.9,0.2,-1.4,0.009000000000000001,0.034,0.168,-1.69,-1.46,0.0,0.41,-1.01,0.04,-1.2,-0.2,-0.4,0.8,0.1,-0.2,1.6,-0.6,400000.0,400000.0,1100000.0,700000.0,11.0,0
8379,50,0.126,0.365,12.4,0.9,0.0,0.044000000000000004,0.073,0.168,2.12,0.44,-0.01,0.41,0.22,3.79,1.4,0.2,-0.4,0.9,-0.6,4.3,1.6,0.0,5400000.0,5400000.0,4000000.0,5800000.0,0.0,1
8380,27,0.341,0.22699999999999998,9.4,2.0,-2.3,0.095,0.013000000000000001,0.168,-1.85,-1.82,0.05,0.41,-0.48,-0.87,-1.3,-0.3,0.4,1.0,0.9,-1.8,1.6,-1.0,4000000.0,6600000.0,8200000.0,5500000.0,9.0,1
8381,38,0.22,0.525,17.5,1.1,-0.4,0.055,0.05,0.168,2.33,0.39,0.31,0.41,0.31,-1.75,0.3,0.4,-0.1,-0.5,-0.3,0.3,1.6,-0.2,6100000.0,7700000.0,5300000.0,7200000.0,1.0,0
8382,47,0.212,0.34,16.2,0.9,-0.2,0.046,0.016,0.168,1.02,1.01,0.06,0.4,0.58,-7.7,0.5,0.2,-0.4,-3.1,0.0,-7.6,1.6,0.0,5600000.0,5900000.0,2000000.0,4700000.0,5.0,0
8383,50,0.131,0.262,17.7,-0.1,1.6,-0.004,0.086,0.168,0.65,1.47,-0.01,0.4,-0.09,3.79,-0.3,0.7,-0.5,0.9,-0.6,4.3,1.6,0.7,3900000.0,3900000.0,2900000.0,3800000.0,4.0,1
8384,47,0.20199999999999999,0.381,15.7,0.1,-0.8,0.005,0.035,0.168,-1.67,-0.09,-0.08,0.4,-1.15,-3.59,-0.8,-0.1,-0.4,-0.1,0.0,-2.8,1.6,-0.3,-500000.0,-600000.0,700000.0,400000.0,0.0,0
8385,50,0.243,0.335,12.5,0.5,-1.0,0.024,0.035,0.168,-2.92,-0.62,-0.04,0.39,-1.09,-1.75,-1.3,-0.1,-0.5,-0.5,-0.3,0.3,1.6,-0.4,-300000.0,-300000.0,700000.0,500000.0,12.0,0
8386,46,0.0,0.395,11.3,1.4,2.6,0.073,0.10300000000000001,0.168,-3.27,2.22,-0.16,0.39,0.15,-3.85,-0.1,-0.3,-0.4,-2.0,-0.4,4.8,1.6,1.1,7100000.0,7600000.0,5500000.0,8900000.0,2.0,1
8387,44,0.28800000000000003,0.27,13.2,1.4,-1.8,0.071,0.02,0.168,-0.62,-0.72,0.08,0.39,-0.67,-0.87,-0.3,-0.1,-0.4,1.0,0.9,-1.8,1.6,-0.8,2900000.0,3200000.0,2700000.0,2800000.0,7.0,1
8388,50,0.078,0.22699999999999998,16.4,0.3,-0.6,0.016,0.046,0.168,3.23,-0.29,0.21,0.39,-0.34,3.78,1.0,0.2,-0.5,4.4,-1.2,1.2,1.6,-0.3,1600000.0,1600000.0,1200000.0,1400000.0,1.0,1
8389,37,0.381,0.273,17.7,0.4,-3.2,0.02,-0.01,0.168,-1.0,0.14,0.24,0.39,-1.1,-7.7,-0.8,0.3,-0.1,-3.1,0.0,-7.6,1.6,-1.3,-1900000.0,-2900000.0,600000.0,300000.0,4.0,0
8390,47,0.017,0.401,12.9,2.4,-0.9,0.12300000000000001,0.036000000000000004,0.168,-1.36,-0.8,0.01,0.38,-0.04,0.32,0.5,-0.2,-0.4,2.3,-0.6,-0.7,1.6,-0.4,3700000.0,3800000.0,2200000.0,3300000.0,1.0,1
8391,47,0.0,0.45399999999999996,14.7,1.4,2.0,0.07200000000000001,0.067,0.168,-1.69,0.82,-0.05,0.39,0.37,1.68,-0.1,-0.2,-0.4,1.9,0.4,1.6,1.6,0.8,7400000.0,7900000.0,6500000.0,10100000.0,3.0,1
8392,39,0.0,0.262,14.1,0.8,-0.1,0.040999999999999995,0.051,0.168,-1.15,-0.62,-0.13,0.39,-0.78,5.25,-0.6,-0.2,-0.2,5.7,-0.3,-0.8,1.6,0.0,200000.0,0.0,1700000.0,400000.0,7.0,1
8393,33,0.0,0.371,17.8,0.8,0.4,0.042,0.052000000000000005,0.168,1.04,-0.55,-0.01,0.38,0.17,1.07,0.9,-0.2,0.0,1.5,-0.6,-0.8,1.6,0.1,3900000.0,5300000.0,4000000.0,4300000.0,2.0,0
8394,50,0.031,0.203,6.4,0.7,-0.9,0.037000000000000005,0.037000000000000005,0.168,-2.34,-0.83,-0.31,0.38,-1.1,-3.59,-0.3,0.0,-0.5,-0.1,0.0,-2.8,1.6,-0.3,-400000.0,-400000.0,700000.0,500000.0,13.0,0
8395,41,0.0,0.401,14.6,1.3,-2.3,0.068,0.047,0.168,-3.55,-1.65,-0.18,0.37,-2.07,0.3,-0.9,-0.5,-0.3,1.4,0.2,-0.6,1.6,-1.0,-4400000.0,-5500000.0,700000.0,0.0,2.0,1
8396,50,0.004,0.457,14.1,1.0,-0.5,0.053,0.037000000000000005,0.168,-0.51,-0.66,0.01,0.37,-0.18,0.56,0.3,-0.2,-0.5,1.6,-2.5,-0.6,1.6,-0.2,-500000.0,-500000.0,800000.0,800000.0,0.0,0
8397,49,0.084,0.364,19.9,-0.1,0.5,-0.005,0.066,0.168,0.23,-0.08,0.09,0.37,-1.28,-2.91,-0.2,0.2,-0.5,-0.2,-0.3,4.7,1.6,0.2,800000.0,800000.0,1200000.0,800000.0,1.0,1
8398,35,0.004,0.354,19.0,-0.5,0.0,-0.027000000000000003,0.055,0.168,-2.95,-0.85,-0.18,0.36,-1.53,-3.4,-0.5,-0.1,-0.2,0.7,-1.3,1.7,1.6,-0.1,-2700000.0,-4200000.0,600000.0,-300000.0,3.0,0
8399,48,0.011000000000000001,0.43700000000000006,12.6,1.0,3.2,0.055,0.087,0.168,-0.49,2.03,-0.12,0.36,0.52,1.29,0.1,0.6,-0.5,1.5,0.0,4.8,1.6,1.2,8500000.0,8800000.0,8000000.0,13500000.0,7.0,1
8400,42,0.43200000000000005,0.10099999999999999,11.4,2.0,-1.9,0.111,0.033,0.168,-1.99,-0.11,0.2,0.36,0.35,-2.54,-1.0,0.2,-0.4,0.0,0.8,-1.5,1.6,-0.7,7200000.0,8400000.0,6000000.0,10200000.0,12.0,1
8401,47,0.518,0.13699999999999998,10.9,0.6,0.9,0.034,0.085,0.168,-1.94,0.48,0.0,0.36,-0.23,0.41,-0.9,0.3,-0.5,0.6,0.1,7.2,1.6,0.3,6100000.0,6400000.0,5900000.0,8500000.0,8.0,1
8402,24,0.10099999999999999,0.35,14.9,0.7,0.3,0.040999999999999995,0.063,0.168,1.04,-1.37,0.01,0.36,-0.48,0.34,-0.2,-0.1,0.3,1.6,0.4,2.8,1.6,0.1,4200000.0,7600000.0,9600000.0,6800000.0,5.0,1
8403,31,0.019,0.526,23.4,0.1,4.3,0.005,0.095,0.168,0.01,2.0,0.01,0.35,0.82,3.6,0.1,0.1,-0.1,2.6,-0.9,5.0,1.6,1.6,7900000.0,12200000.0,10400000.0,14200000.0,5.0,1
8404,26,0.0,0.451,17.6,1.3,1.1,0.073,0.051,0.168,-1.91,-0.48,-0.04,0.35,0.46,0.94,0.1,-0.1,0.2,2.0,-0.9,-1.3,1.6,0.4,4500000.0,7800000.0,5800000.0,6200000.0,2.0,0
8405,33,0.0,0.511,10.7,1.5,0.8,0.084,0.067,0.168,-1.96,0.86,-0.11,0.35,0.27,-1.75,-0.1,0.2,-0.2,-0.5,-0.3,0.3,1.6,0.3,5300000.0,7600000.0,5000000.0,7000000.0,3.0,0
8406,30,0.05,0.397,19.2,0.2,-2.8,0.012,-0.016,0.168,0.06,-0.87,0.14,0.35,-1.24,-7.7,-0.2,0.0,0.0,-3.1,0.0,-7.6,1.6,-1.0,-2800000.0,-5300000.0,700000.0,200000.0,9.0,0
8407,50,0.214,0.49,20.8,-0.7,0.5,-0.04,0.063,0.168,3.36,1.3,0.13,0.35,-0.69,-1.75,0.7,0.4,-0.6,-0.5,-0.3,0.3,1.6,0.2,1100000.0,1100000.0,800000.0,1100000.0,3.0,0
8408,29,0.276,0.276,24.8,0.9,-0.5,0.051,0.04,0.168,3.26,-0.34,0.37,0.34,-0.39,-2.54,0.5,0.2,0.0,0.0,0.8,-1.5,1.6,-0.2,3600000.0,5600000.0,5000000.0,4800000.0,6.0,1
8409,48,0.0,0.424,14.3,0.4,-1.6,0.022000000000000002,0.039,0.168,0.34,-0.03,-0.1,0.34,-1.04,4.22,0.2,-0.5,-0.6,2.4,-0.3,-2.2,1.6,-0.5,-2500000.0,-2600000.0,800000.0,700000.0,2.0,0
8410,28,0.419,0.151,11.6,0.4,-0.2,0.024,0.040999999999999995,0.168,-0.55,0.05,0.08,0.34,0.17,3.78,-0.2,0.2,0.0,4.4,-1.2,1.2,1.6,-0.1,3600000.0,5600000.0,4700000.0,4600000.0,6.0,1
8411,50,0.498,0.355,15.9,1.3,0.7,0.077,0.08800000000000001,0.168,-0.27,2.52,0.31,0.33,0.6,1.29,-0.4,0.9,-0.7,1.5,0.0,4.8,1.6,0.2,8400000.0,8400000.0,7700000.0,14200000.0,7.0,1
8412,40,0.541,0.295,21.8,1.6,-1.6,0.09699999999999999,0.031,0.168,0.89,-0.34,0.46,0.33,0.03,0.3,0.1,0.2,-0.4,1.4,0.2,-0.6,1.6,-0.6,4600000.0,5400000.0,3600000.0,5400000.0,5.0,1
8413,47,0.036000000000000004,0.17300000000000001,10.4,-0.2,0.6,-0.01,0.057,0.168,-3.13,-0.55,-0.36,0.33,-1.15,3.79,-1.0,-0.2,-0.6,0.9,-0.6,4.3,1.7,0.2,-1300000.0,-1500000.0,600000.0,100000.0,10.0,1
8414,48,0.45,0.3,8.9,1.2,-0.8,0.073,0.03,0.168,-2.86,-1.09,-0.06,0.33,-0.68,-6.2,-1.1,-0.3,-0.6,0.9,1.6,-3.0,1.7,-0.2,4200000.0,4400000.0,3000000.0,4800000.0,14.0,1
8415,49,0.005,0.39799999999999996,15.1,1.3,2.9,0.079,0.073,0.168,0.37,3.18,-0.08,0.33,1.02,-2.54,1.2,0.3,-0.7,0.0,0.8,-1.5,1.7,1.0,9800000.0,9900000.0,8000000.0,17100000.0,0.0,1
8416,42,0.129,0.275,14.4,0.5,-0.6,0.027999999999999997,0.053,0.168,-2.4,-1.64,-0.09,0.33,-1.36,-2.91,-0.5,-0.4,-0.5,-0.2,-0.3,4.7,1.7,-0.3,-200000.0,-400000.0,900000.0,300000.0,1.0,1
8417,49,0.0,0.3,7.9,1.2,-0.6,0.07200000000000001,0.066,0.168,-2.01,-0.68,-0.17,0.32,-0.78,3.6,0.1,-0.2,-0.7,2.6,-0.9,5.0,1.7,-0.3,600000.0,500000.0,900000.0,700000.0,0.0,1
8418,38,0.11900000000000001,0.635,14.9,0.5,-2.1,0.028999999999999998,-0.013999999999999999,0.168,-2.04,-0.53,-0.13,0.32,-1.1,-3.87,-0.5,0.0,-0.4,1.5,-0.2,-7.8,1.7,-0.7,-2500000.0,-3600000.0,1000000.0,1000000.0,3.0,0
8419,36,0.40399999999999997,0.16899999999999998,19.8,-0.2,-2.3,-0.013999999999999999,-0.002,0.168,0.77,0.12,0.22,0.32,-0.84,-3.87,-0.4,0.2,-0.4,1.5,-0.2,-7.8,1.7,-0.8,-1300000.0,-2200000.0,700000.0,500000.0,3.0,0
8420,44,0.13699999999999998,0.235,14.4,0.2,-0.9,0.011000000000000001,0.037000000000000005,0.168,-1.18,-1.08,-0.1,0.32,-0.94,1.07,-0.6,-0.1,-0.6,1.5,-0.6,-0.8,1.7,-0.3,-1400000.0,-1800000.0,700000.0,500000.0,4.0,0
8421,38,0.527,0.174,14.7,0.5,-1.1,0.03,-0.008,0.168,-2.42,-0.12,0.02,0.32,-0.18,-3.87,-0.6,-0.1,-0.5,1.5,-0.2,-7.8,1.7,-0.3,1600000.0,1700000.0,800000.0,1300000.0,1.0,0
8422,38,0.308,0.315,22.8,0.8,2.6,0.051,0.057999999999999996,0.168,0.66,2.0,0.07,0.31,0.83,-0.87,0.7,0.1,-0.5,1.0,0.9,-1.8,1.7,0.9,8600000.0,10900000.0,8700000.0,16200000.0,6.0,1
8423,43,0.5720000000000001,0.609,21.2,1.6,0.5,0.10400000000000001,0.052000000000000005,0.168,1.19,1.57,0.47,0.3,0.74,0.32,0.2,0.7,-0.6,2.3,-0.6,-0.7,1.7,0.2,6500000.0,7400000.0,4200000.0,9200000.0,6.0,1
8424,44,0.46,0.201,10.4,0.7,0.1,0.045,0.057999999999999996,0.168,-2.92,-0.87,0.02,0.3,-0.85,0.41,-1.3,0.0,-0.6,0.6,0.1,7.2,1.7,0.0,2400000.0,2600000.0,2500000.0,2700000.0,10.0,1
8426,31,0.1,0.264,11.3,0.4,-0.2,0.027000000000000003,0.047,0.168,-2.54,-0.13,-0.09,0.3,-0.55,3.78,-1.2,0.2,-0.3,4.4,-1.2,1.2,1.7,-0.1,200000.0,-300000.0,1200000.0,300000.0,6.0,1
8427,20,0.282,0.35200000000000004,7.4,1.5,0.7,0.09699999999999999,0.037000000000000005,0.168,-0.97,1.26,0.0,0.3,0.66,-0.87,-0.5,0.2,0.3,1.0,0.9,-1.8,1.7,0.3,7700000.0,17800000.0,14000000.0,17200000.0,4.0,1
8428,36,0.34299999999999997,0.11599999999999999,14.0,0.2,-0.8,0.013999999999999999,0.0,0.168,-2.86,0.38,-0.09,0.3,-0.41,-3.87,-1.1,0.1,-0.5,1.5,-0.2,-7.8,1.7,-0.2,500000.0,300000.0,600000.0,800000.0,1.0,0
8430,36,0.039,0.23399999999999999,21.7,0.9,0.4,0.062,0.055,0.168,1.85,1.04,0.42,0.29,-0.14,-3.4,0.3,0.6,-0.5,0.7,-1.3,1.7,1.7,0.1,2900000.0,3700000.0,1700000.0,2900000.0,11.0,0
8431,21,0.064,0.157,10.6,1.5,-0.8,0.102,0.055,0.168,4.89,0.85,0.56,0.3,1.01,3.78,1.1,0.4,0.2,4.4,-1.2,1.2,1.7,-0.2,7100000.0,15400000.0,11700000.0,15600000.0,7.0,1
8432,44,0.326,0.212,22.4,0.4,-1.9,0.026000000000000002,0.026000000000000002,0.168,1.18,-1.47,0.25,0.29,-0.9,0.04,0.2,-0.1,-0.7,0.8,0.1,-0.2,1.7,-0.6,-200000.0,-400000.0,700000.0,500000.0,4.0,0
8433,32,0.34600000000000003,0.20199999999999999,9.2,0.6,0.6,0.043,0.049,0.168,-0.93,1.19,-0.01,0.29,0.41,0.94,-0.5,0.4,-0.4,2.0,-0.9,-1.3,1.7,0.2,4100000.0,5800000.0,2800000.0,5000000.0,5.0,0
8434,25,0.004,0.462,13.5,-0.2,-1.9,-0.015,0.005,0.168,-0.04,-1.43,-0.2,0.29,-1.06,-4.21,0.3,-0.3,-0.1,-1.4,-0.8,-5.5,1.7,-0.6,-3200000.0,-7300000.0,900000.0,700000.0,3.0,0
8435,45,0.07,0.07,12.7,-0.9,3.0,-0.062,0.102,0.168,-0.54,1.23,-0.44,0.29,-0.9,0.41,0.1,0.4,-0.7,0.6,0.1,7.2,1.7,0.9,2000000.0,2100000.0,2000000.0,2100000.0,14.0,1
8437,44,0.011000000000000001,0.55,14.2,0.6,-0.5,0.040999999999999995,0.068,0.168,-2.33,-1.23,-0.19,0.29,-1.08,3.6,-0.1,-0.2,-0.7,2.6,-0.9,5.0,1.7,-0.2,-1100000.0,-1400000.0,600000.0,200000.0,7.0,1
8438,46,0.0,0.36700000000000005,15.9,0.2,2.1,0.015,0.09300000000000001,0.168,-3.89,0.38,-0.35,0.28,-0.74,-3.85,-0.2,-0.4,-0.7,-2.0,-0.4,4.8,1.7,0.6,1700000.0,1700000.0,1000000.0,1500000.0,11.0,1
8439,34,0.004,0.45299999999999996,11.9,0.9,-1.1,0.062,0.048,0.168,-2.94,-0.1,-0.19,0.28,-1.07,-2.54,-1.1,0.0,-0.5,0.0,0.8,-1.5,1.7,-0.3,-200000.0,-700000.0,900000.0,200000.0,11.0,1
8440,18,0.128,0.28600000000000003,13.8,0.8,-1.6,0.055999999999999994,0.040999999999999995,0.168,3.45,0.05,0.49,0.28,0.5,3.78,0.9,0.2,0.3,4.4,-1.2,1.2,1.7,-0.4,4700000.0,11200000.0,9100000.0,9500000.0,2.0,1
8441,32,0.282,0.322,16.5,-0.2,0.1,-0.015,0.05,0.168,-1.03,-0.03,-0.13,0.27,-0.54,1.07,-0.3,0.0,-0.4,1.5,-0.6,-0.8,1.7,0.0,100000.0,-400000.0,800000.0,400000.0,2.0,0
8442,23,0.043,0.848,32.9,-0.1,2.0,-0.009000000000000001,0.065,0.168,-1.74,-1.46,-0.45,0.27,-0.55,-0.87,-0.8,-0.4,-0.1,1.0,0.9,-1.8,1.7,0.6,2000000.0,3200000.0,3900000.0,2600000.0,12.0,1
8443,36,0.435,0.177,10.2,-0.1,-1.7,-0.006,0.031,0.168,-2.86,-0.65,-0.13,0.27,-0.98,-2.79,-1.3,0.0,-0.6,0.8,-0.2,-1.7,1.7,-0.5,-900000.0,-1600000.0,600000.0,400000.0,6.0,0
8444,44,0.032,0.718,16.8,0.8,1.1,0.059000000000000004,0.067,0.168,-0.59,-0.66,-0.16,0.26,-0.51,0.07,0.4,-0.2,-0.8,0.5,0.4,4.1,1.7,0.3,2800000.0,3100000.0,2100000.0,3300000.0,6.0,1
8445,36,0.261,0.281,13.7,0.0,-1.9,-0.001,0.03,0.168,0.54,-1.03,0.19,0.26,-0.91,-3.4,-0.2,-0.1,-0.6,0.7,-1.3,1.7,1.7,-0.5,-800000.0,-1500000.0,700000.0,500000.0,2.0,0
8447,33,0.231,0.415,11.0,1.4,-1.2,0.105,0.036000000000000004,0.168,-0.56,-0.01,0.02,0.26,0.07,-2.54,0.4,0.1,-0.5,0.0,0.8,-1.5,1.7,-0.3,4700000.0,6600000.0,4000000.0,7300000.0,1.0,1
8448,47,0.09300000000000001,0.355,17.2,0.8,0.0,0.064,0.079,0.168,1.38,0.48,0.26,0.25,-0.59,0.41,0.2,0.3,-0.9,0.6,0.1,7.2,1.7,0.0,2700000.0,2800000.0,2100000.0,3200000.0,1.0,1
8449,44,0.0,0.42100000000000004,17.8,0.1,3.0,0.008,0.079,0.168,-1.59,1.24,-0.23,0.25,-0.12,-3.4,0.4,-0.4,-0.8,0.7,-1.3,1.7,1.7,0.8,2700000.0,2900000.0,900000.0,2300000.0,1.0,0
8450,47,0.005,0.726,17.4,1.0,2.8,0.078,0.126,0.168,1.75,2.69,-0.09,0.25,0.38,0.41,2.5,0.6,-0.9,0.6,0.1,7.2,1.7,0.7,7000000.0,7400000.0,6900000.0,14400000.0,2.0,1
8451,36,0.276,0.265,8.2,0.5,-1.5,0.039,0.024,0.168,-2.08,-0.72,-0.05,0.25,-0.48,0.94,-0.8,-0.1,-0.7,2.0,-0.9,-1.3,1.7,-0.4,-100000.0,-500000.0,700000.0,600000.0,5.0,0
8452,39,0.008,0.39,12.7,1.2,-1.2,0.095,0.03,0.168,-1.55,-0.51,-0.01,0.25,0.03,4.22,0.6,-0.1,-0.7,2.4,-0.3,-2.2,1.7,-0.3,2000000.0,2300000.0,900000.0,1800000.0,1.0,0
8454,21,0.0,0.46,16.3,0.3,0.5,0.023,0.073,0.168,-1.17,-0.69,-0.17,0.24,-0.32,3.79,0.5,-0.1,-0.1,0.9,-0.6,4.3,1.8,0.1,1600000.0,2500000.0,3300000.0,2000000.0,8.0,1
8455,37,0.0,0.413,12.8,0.9,-0.9,0.077,0.036000000000000004,0.168,-3.71,-1.69,-0.07,0.24,-0.63,-2.79,-0.8,-0.2,-0.7,0.8,-0.2,-1.7,1.8,-0.2,400000.0,200000.0,600000.0,700000.0,8.0,0
8456,19,0.509,0.142,8.2,0.9,-2.8,0.077,0.002,0.168,-3.2,-0.72,0.1,0.24,0.02,-4.21,-1.6,0.1,0.0,-1.4,-0.8,-5.5,1.8,-0.7,1500000.0,2400000.0,1500000.0,1600000.0,4.0,0
8457,46,0.013000000000000001,0.4,14.5,0.4,1.8,0.032,0.07400000000000001,0.168,-2.96,0.37,-0.24,0.24,-0.35,1.68,-0.7,-0.3,-0.9,1.9,0.4,1.6,1.8,0.5,2400000.0,2600000.0,1400000.0,2600000.0,4.0,1
8459,33,0.267,0.294,12.6,0.7,-0.2,0.055999999999999994,0.055999999999999994,0.168,0.86,1.77,0.15,0.24,0.32,-3.59,-0.3,0.7,-0.6,-0.1,0.0,-2.8,1.8,0.0,4500000.0,6400000.0,2600000.0,6500000.0,2.0,0
8460,46,0.06,0.295,19.3,-0.4,-0.1,-0.031,0.046,0.168,2.64,0.96,-0.08,0.23,-0.62,0.04,1.7,0.4,-0.9,0.8,0.1,-0.2,1.8,-0.1,400000.0,400000.0,600000.0,800000.0,0.0,0
8461,16,0.0,0.49700000000000005,12.0,1.2,0.4,0.102,0.059000000000000004,0.168,-1.51,0.17,-0.01,0.23,0.15,0.04,-1.0,0.1,0.2,0.8,0.1,-0.2,1.8,0.1,3900000.0,9900000.0,7800000.0,8400000.0,8.0,0
8462,43,0.008,0.519,14.6,0.2,4.8,0.019,0.125,0.168,-1.48,3.82,-0.26,0.22,0.21,1.29,-0.1,-0.2,-0.9,1.5,0.0,4.8,1.8,1.2,5200000.0,5800000.0,4300000.0,9400000.0,1.0,1
8463,43,0.011000000000000001,0.19399999999999998,12.4,0.2,1.0,0.019,0.064,0.168,-0.39,0.04,-0.26,0.22,-0.75,0.07,0.4,-0.5,-0.9,0.5,0.4,4.1,1.8,0.2,1200000.0,1200000.0,1000000.0,1100000.0,11.0,1
8464,20,0.026000000000000002,0.321,13.6,0.0,0.0,0.001,0.073,0.168,-2.15,-1.62,-0.19,0.22,-1.09,-2.91,-1.0,-0.3,-0.2,-0.2,-0.3,4.7,1.8,0.0,-500000.0,-2800000.0,1400000.0,-800000.0,6.0,1
8465,39,0.106,0.32899999999999996,9.3,0.9,-2.8,0.08199999999999999,0.019,0.168,-2.61,-1.94,-0.07,0.22,-0.83,5.25,-0.8,-0.3,-0.8,5.7,-0.3,-0.8,1.8,-0.7,-1100000.0,-1700000.0,800000.0,600000.0,0.0,1
8466,44,0.376,0.309,11.0,1.1,-0.9,0.098,0.044000000000000004,0.168,-0.51,-0.3,0.0,0.22,0.06,5.25,0.7,-0.1,-0.9,5.7,-0.3,-0.8,1.8,-0.2,2800000.0,3100000.0,1300000.0,3100000.0,10.0,1
8467,21,0.433,0.172,7.7,1.0,-1.7,0.08800000000000001,0.025,0.168,-3.11,-1.49,0.2,0.22,-0.11,3.78,-1.5,-0.2,-0.3,4.4,-1.2,1.2,1.8,-0.4,1700000.0,2700000.0,2300000.0,2100000.0,8.0,1
